WellName,FlowDate,FlowRateAcFtPM,FlowRateCFS,FlowRateGPM
SW3187,2023-08-01,3322.77,,
SW3187,2023-09-01,2853.1,,
SW3365,2022-10-01,26.64,,
SW3365,2022-11-01,30.92,,
SW3365,2022-12-01,10.13,,
SW3365,2023-01-01,4.12,,
SW3365,2023-02-01,1.82,,
SW3365,2023-03-01,44.76,,
SW3365,2023-04-01,90.62,,
SW3365,2023-05-01,134.2,,
SW3365,2023-06-01,174.65,,
SW3365,2023-07-01,169.27,,
SW3365,2023-08-01,137.77,,
SW3365,2023-09-01,172.71,,
SW3421,2022-10-01,46.15,,
SW3421,2022-11-01,40.12,,
SW3421,2022-12-01,32.25,,
SW3421,2023-01-01,19.32,,
SW3421,2023-02-01,13.32,,
SW3421,2023-03-01,9.66,,
SW3421,2023-04-01,27.46,,
SW3421,2023-05-01,40.28,,
SW3421,2023-06-01,51.89,,
SW3421,2023-07-01,58.39,,
SW3421,2023-08-01,37.06,,
SW3421,2023-09-01,51.11,,
SW3063,2022-10-01,31.69,,
SW3063,2022-11-01,9.29,,
SW3063,2022-12-01,9.36,,
SW3063,2023-01-01,20.3,,
SW3063,2023-02-01,15.04,,
SW3063,2023-03-01,41.38,,
SW3063,2023-04-01,92.68,,
SW3063,2023-05-01,85.02,,
SW3063,2023-06-01,70.01,,
SW3063,2023-07-01,75.13,,
SW3063,2023-08-01,61.39,,
SW3063,2023-09-01,34.26,,
SW3165,2022-10-01,0,,
SW3165,2022-11-01,0,,
SW3165,2022-12-01,0,,
SW3165,2023-01-01,0,,
SW3165,2023-02-01,0,,
SW3165,2023-03-01,114.79,,
SW3165,2023-04-01,39.67,,
SW3165,2023-05-01,132.75,,
SW3165,2023-06-01,32.37,,
SW3165,2023-07-01,25.56,,
SW3165,2023-08-01,50.14,,
SW3165,2023-09-01,22.84,,
SW3369,2022-10-01,0,,
SW3369,2022-11-01,0,,
SW3369,2022-12-01,0,,
SW3369,2023-01-01,0.99,,
SW3369,2023-02-01,1.79,,
SW3369,2023-03-01,19.58,,
SW3369,2023-04-01,2.27,,
SW3369,2023-05-01,4.9,,
SW3369,2023-06-01,11.76,,
SW3369,2023-07-01,4.11,,
SW3369,2023-08-01,6.6,,
SW3369,2023-09-01,6.98,,
SW3399,2022-10-01,135.91,,
SW3399,2022-11-01,180.13,,
SW3399,2022-12-01,211.56,,
SW3399,2023-01-01,106.87,,
SW3399,2023-02-01,78.93,,
SW3399,2023-03-01,120.86,,
SW3399,2023-04-01,110.33,,
SW3399,2023-05-01,110.78,,
SW3399,2023-06-01,172.88,,
SW3399,2023-07-01,178.52,,
SW3399,2023-08-01,151.07,,
SW3399,2023-09-01,138.44,,
SW3367,2022-10-01,0.1,,
SW3367,2022-11-01,0,,
SW3367,2022-12-01,0,,
SW3367,2023-01-01,0,,
SW3367,2023-02-01,0,,
SW3367,2023-03-01,23.84,,
SW3367,2023-04-01,62.42,,
SW3367,2023-05-01,72.34,,
SW3367,2023-06-01,103.05,,
SW3367,2023-07-01,117.3,,
SW3367,2023-08-01,71.48,,
SW3367,2023-09-01,63.04,,
SW3003,2022-10-01,3.66,,
SW3003,2022-11-01,0,,
SW3003,2022-12-01,0.24,,
SW3003,2023-01-01,2.19,,
SW3003,2023-02-01,0,,
SW3003,2023-03-01,4.83,,
SW3003,2023-04-01,4.84,,
SW3003,2023-05-01,9.97,,
SW3003,2023-06-01,3.3,,
SW3003,2023-07-01,13.64,,
SW3003,2023-08-01,5.94,,
SW3003,2023-09-01,1.52,,
SW3011,2022-10-01,10.72,,
SW3011,2022-11-01,10.7,,
SW3011,2022-12-01,13,,
SW3011,2023-01-01,10.8,,
SW3011,2023-02-01,0.89,,
SW3011,2023-03-01,0,,
SW3011,2023-04-01,16.23,,
SW3011,2023-05-01,27.16,,
SW3011,2023-06-01,34.51,,
SW3011,2023-07-01,36.33,,
SW3011,2023-08-01,18.08,,
SW3011,2023-09-01,8.49,,
SW3019,2022-10-01,38.92,,
SW3019,2022-11-01,42.19,,
SW3019,2022-12-01,27.95,,
SW3019,2023-01-01,100.82,,
SW3019,2023-02-01,25.77,,
SW3019,2023-03-01,207.07,,
SW3019,2023-04-01,316.39,,
SW3019,2023-05-01,356.7,,
SW3019,2023-06-01,504.12,,
SW3019,2023-07-01,446.92,,
SW3019,2023-08-01,456.09,,
SW3019,2023-09-01,364.34,,
SW3046,2022-10-01,0,,
SW3046,2022-11-01,77.38,,
SW3046,2022-12-01,143.86,,
SW3046,2023-01-01,137.15,,
SW3046,2023-02-01,224.58,,
SW3046,2023-03-01,195.39,,
SW3046,2023-04-01,165.68,,
SW3046,2023-05-01,381.26,,
SW3046,2023-06-01,270.31,,
SW3046,2023-07-01,219.22,,
SW3046,2023-08-01,213.11,,
SW3046,2023-09-01,239.52,,
SW3050,2022-10-01,27.72,,
SW3050,2022-11-01,21.94,,
SW3050,2022-12-01,16.69,,
SW3050,2023-01-01,15.81,,
SW3050,2023-02-01,15.42,,
SW3050,2023-03-01,18.27,,
SW3050,2023-04-01,24.37,,
SW3050,2023-05-01,25.48,,
SW3050,2023-06-01,31.65,,
SW3050,2023-07-01,37.22,,
SW3050,2023-08-01,33.49,,
SW3050,2023-09-01,30.42,,
SW3195,2022-10-01,28.62,,
SW3195,2022-11-01,33.85,,
SW3195,2022-12-01,88.05,,
SW3195,2023-01-01,140.69,,
SW3195,2023-02-01,113.79,,
SW3195,2023-03-01,195.91,,
SW3195,2023-04-01,198.07,,
SW3195,2023-05-01,178.06,,
SW3195,2023-06-01,204.42,,
SW3195,2023-07-01,157.78,,
SW3195,2023-08-01,53.19,,
SW3195,2023-09-01,69.88,,
SW3242,2022-10-01,0,,
SW3242,2022-11-01,0,,
SW3242,2022-12-01,0,,
SW3242,2023-01-01,18.93,,
SW3242,2023-02-01,25.94,,
SW3242,2023-03-01,58.96,,
SW3242,2023-04-01,85.73,,
SW3242,2023-05-01,101.54,,
SW3242,2023-06-01,68.38,,
SW3242,2023-07-01,126.51,,
SW3242,2023-08-01,184.22,,
SW3242,2023-09-01,218.73,,
SW3324,2022-10-01,2675.11,,
SW3324,2022-11-01,2173.09,,
SW3324,2022-12-01,2189.55,,
SW3324,2023-01-01,2235.57,,
SW3324,2023-02-01,2257.78,,
SW3324,2023-03-01,5086.61,,
SW3324,2023-04-01,6409.59,,
SW3324,2023-05-01,16689.52,,
SW3324,2023-06-01,25240.86,,
SW3324,2023-07-01,29393.65,,
SW3324,2023-08-01,19520.73,,
SW3324,2023-09-01,10228.36,,
SW3412,2022-10-01,191.3,,
SW3412,2022-11-01,114.1,,
SW3412,2022-12-01,125.12,,
SW3412,2023-01-01,79.01,,
SW3412,2023-02-01,71.37,,
SW3412,2023-03-01,323.6,,
SW3412,2023-04-01,446.72,,
SW3412,2023-05-01,503.25,,
SW3412,2023-06-01,531.7,,
SW3412,2023-07-01,641.55,,
SW3412,2023-08-01,455.82,,
SW3412,2023-09-01,219.42,,
SW3036,2022-10-01,21.97,,
SW3036,2022-11-01,32.23,,
SW3036,2022-12-01,6.7,,
SW3036,2023-01-01,0.02,,
SW3036,2023-02-01,0.15,,
SW3036,2023-03-01,1.43,,
SW3036,2023-04-01,3.01,,
SW3036,2023-05-01,13.76,,
SW3036,2023-06-01,41.63,,
SW3036,2023-07-01,48.59,,
SW3036,2023-08-01,10.94,,
SW3036,2023-09-01,0.36,,
SW3006,2022-10-01,2.56,,
SW3006,2022-11-01,0,,
SW3006,2022-12-01,0,,
SW3006,2023-01-01,0,,
SW3006,2023-02-01,0,,
SW3006,2023-03-01,0,,
SW3006,2023-04-01,0,,
SW3006,2023-05-01,38.86,,
SW3006,2023-06-01,4.03,,
SW3006,2023-07-01,63.19,,
SW3006,2023-08-01,51.05,,
SW3006,2023-09-01,4.97,,
SW3038,2022-10-01,0.98,,
SW3038,2022-11-01,7.25,,
SW3038,2022-12-01,6.1,,
SW3038,2023-01-01,22.37,,
SW3038,2023-02-01,0,,
SW3038,2023-03-01,6.47,,
SW3038,2023-04-01,13.69,,
SW3038,2023-05-01,193.48,,
SW3038,2023-06-01,117.9,,
SW3038,2023-07-01,0,,
SW3038,2023-08-01,66.81,,
SW3038,2023-09-01,0,,
SW3055,2022-10-01,44.46,,
SW3055,2022-11-01,41.9,,
SW3055,2022-12-01,40.27,,
SW3055,2023-01-01,48.46,,
SW3055,2023-02-01,55.41,,
SW3055,2023-03-01,59.74,,
SW3055,2023-04-01,53.09,,
SW3055,2023-05-01,46.05,,
SW3055,2023-06-01,53.43,,
SW3055,2023-07-01,90.36,,
SW3055,2023-08-01,75.11,,
SW3055,2023-09-01,62.87,,
SW3185,2022-10-01,162.86,,
SW3185,2022-11-01,172.49,,
SW3185,2022-12-01,217.78,,
SW3185,2023-01-01,290.66,,
SW3185,2023-02-01,185.34,,
SW3185,2023-03-01,433.25,,
SW3185,2023-04-01,632.62,,
SW3185,2023-05-01,956.66,,
SW3185,2023-06-01,1217.58,,
SW3185,2023-07-01,1894.89,,
SW3185,2023-08-01,1225.24,,
SW3185,2023-09-01,360.17,,
SW3196,2022-10-01,274.16,,
SW3196,2022-11-01,614.44,,
SW3196,2022-12-01,824.68,,
SW3196,2023-01-01,2060.85,,
SW3196,2023-02-01,470.01,,
SW3196,2023-03-01,1297.16,,
SW3196,2023-04-01,1942.88,,
SW3196,2023-05-01,4702.81,,
SW3196,2023-06-01,3803.43,,
SW3196,2023-07-01,4662.63,,
SW3196,2023-08-01,6617.87,,
SW3196,2023-09-01,2833.15,,
SW3378,2022-10-01,0,,
SW3378,2022-11-01,0,,
SW3378,2022-12-01,0,,
SW3378,2023-01-01,0,,
SW3378,2023-02-01,0,,
SW3378,2023-03-01,47.09,,
SW3378,2023-04-01,35.47,,
SW3378,2023-05-01,56.3,,
SW3378,2023-06-01,36.62,,
SW3378,2023-07-01,42.59,,
SW3378,2023-08-01,32.18,,
SW3378,2023-09-01,15.3,,
SW3243,2022-10-01,0,,
SW3243,2022-11-01,0,,
SW3243,2022-12-01,0,,
SW3243,2023-01-01,0,,
SW3243,2023-02-01,0,,
SW3243,2023-03-01,0,,
SW3243,2023-04-01,0,,
SW3243,2023-05-01,0,,
SW3243,2023-06-01,48.73,,
SW3243,2023-07-01,11.26,,
SW3243,2023-08-01,0,,
SW3243,2023-09-01,0,,
SW3015,2022-10-01,33.34,,
SW3015,2022-11-01,36.85,,
SW3015,2022-12-01,42.15,,
SW3015,2023-01-01,36.74,,
SW3015,2023-02-01,31.51,,
SW3015,2023-03-01,97.91,,
SW3015,2023-04-01,99.59,,
SW3015,2023-05-01,139.53,,
SW3015,2023-06-01,108.12,,
SW3015,2023-07-01,167.34,,
SW3015,2023-08-01,156.36,,
SW3015,2023-09-01,151.91,,
SW3024,2022-10-01,44.47,,
SW3024,2022-11-01,95.62,,
SW3024,2022-12-01,65.43,,
SW3024,2023-01-01,59.88,,
SW3024,2023-02-01,39.91,,
SW3024,2023-03-01,250.6,,
SW3024,2023-04-01,403.61,,
SW3024,2023-05-01,434.91,,
SW3024,2023-06-01,391.09,,
SW3024,2023-07-01,322.85,,
SW3024,2023-08-01,415.82,,
SW3024,2023-09-01,256.7,,
SW3042,2022-10-01,0.1,,
SW3042,2022-11-01,0,,
SW3042,2022-12-01,0,,
SW3042,2023-01-01,2.53,,
SW3042,2023-02-01,0,,
SW3042,2023-03-01,3.36,,
SW3042,2023-04-01,16.64,,
SW3042,2023-05-01,22.46,,
SW3042,2023-06-01,16.94,,
SW3042,2023-07-01,23.06,,
SW3042,2023-08-01,21.34,,
SW3042,2023-09-01,0,,
SW3168,2022-10-01,54.6,,
SW3168,2022-11-01,49.2,,
SW3168,2022-12-01,49.57,,
SW3168,2023-01-01,148.17,,
SW3168,2023-02-01,62.8,,
SW3168,2023-03-01,256.8,,
SW3168,2023-04-01,457.62,,
SW3168,2023-05-01,534.53,,
SW3168,2023-06-01,389.93,,
SW3168,2023-07-01,676.19,,
SW3168,2023-08-01,599.69,,
SW3168,2023-09-01,342.95,,
SW3192,2022-10-01,75.29,,
SW3192,2022-11-01,62.46,,
SW3192,2022-12-01,65.79,,
SW3192,2023-01-01,205.98,,
SW3192,2023-02-01,110.09,,
SW3192,2023-03-01,191.78,,
SW3192,2023-04-01,187.4,,
SW3192,2023-05-01,556.26,,
SW3192,2023-06-01,945.34,,
SW3192,2023-07-01,1042.83,,
SW3192,2023-08-01,390.66,,
SW3192,2023-09-01,151.66,,
SW3264,2022-10-01,153.97,,
SW3264,2022-11-01,80.94,,
SW3264,2022-12-01,24.5,,
SW3264,2023-01-01,72.76,,
SW3264,2023-02-01,66.98,,
SW3264,2023-03-01,97.14,,
SW3264,2023-04-01,212.88,,
SW3264,2023-05-01,276.67,,
SW3264,2023-06-01,334.73,,
SW3264,2023-07-01,218.94,,
SW3264,2023-08-01,258.78,,
SW3264,2023-09-01,216.24,,
SW3368,2022-10-01,11.35,,
SW3368,2022-11-01,10.4,,
SW3368,2022-12-01,11.2,,
SW3368,2023-01-01,6.09,,
SW3368,2023-02-01,10.76,,
SW3368,2023-03-01,24.85,,
SW3368,2023-04-01,33.82,,
SW3368,2023-05-01,28.01,,
SW3368,2023-06-01,28.36,,
SW3368,2023-07-01,8.43,,
SW3368,2023-08-01,8.86,,
SW3368,2023-09-01,6.63,,
SW3397,2022-10-01,42.67,,
SW3397,2022-11-01,43.53,,
SW3397,2022-12-01,23.67,,
SW3397,2023-01-01,24.01,,
SW3397,2023-02-01,29.39,,
SW3397,2023-03-01,43.54,,
SW3397,2023-04-01,71.59,,
SW3397,2023-05-01,86.68,,
SW3397,2023-06-01,107.69,,
SW3397,2023-07-01,121.98,,
SW3397,2023-08-01,124.46,,
SW3397,2023-09-01,102.03,,
SW3054,2022-10-01,1.02,,
SW3054,2022-11-01,0,,
SW3054,2022-12-01,7.3,,
SW3054,2023-01-01,9.44,,
SW3054,2023-02-01,8.8,,
SW3054,2023-03-01,50.56,,
SW3054,2023-04-01,85.1,,
SW3054,2023-05-01,150.24,,
SW3054,2023-06-01,163.27,,
SW3054,2023-07-01,176.78,,
SW3054,2023-08-01,106.3,,
SW3054,2023-09-01,95.38,,
SW3153,2022-10-01,6.15,,
SW3153,2022-11-01,4.03,,
SW3153,2022-12-01,0.1,,
SW3153,2023-01-01,0,,
SW3153,2023-02-01,0,,
SW3153,2023-03-01,5.48,,
SW3153,2023-04-01,20.94,,
SW3153,2023-05-01,16.17,,
SW3153,2023-06-01,16.27,,
SW3153,2023-07-01,23.68,,
SW3153,2023-08-01,6.76,,
SW3153,2023-09-01,4.23,,
SW3043,2022-10-01,0,,
SW3043,2022-11-01,0,,
SW3043,2022-12-01,0,,
SW3043,2023-01-01,0,,
SW3043,2023-02-01,1.48,,
SW3043,2023-03-01,173.8,,
SW3043,2023-04-01,325.42,,
SW3043,2023-05-01,279.88,,
SW3043,2023-06-01,261.92,,
SW3043,2023-07-01,289.43,,
SW3043,2023-08-01,316.03,,
SW3043,2023-09-01,282.18,,
SW3020,2022-10-01,0,,
SW3020,2022-11-01,0,,
SW3020,2022-12-01,0,,
SW3020,2023-01-01,0,,
SW3020,2023-02-01,0,,
SW3020,2023-03-01,0,,
SW3020,2023-04-01,0,,
SW3020,2023-05-01,0,,
SW3020,2023-06-01,36.66,,
SW3020,2023-07-01,143.75,,
SW3020,2023-08-01,91,,
SW3020,2023-09-01,43.58,,
SW3033,2022-10-01,157.54,,
SW3033,2022-11-01,135.26,,
SW3033,2022-12-01,110.09,,
SW3033,2023-01-01,109.7,,
SW3033,2023-02-01,63.81,,
SW3033,2023-03-01,30.4,,
SW3033,2023-04-01,41.45,,
SW3033,2023-05-01,29.51,,
SW3033,2023-06-01,16.65,,
SW3033,2023-07-01,25.18,,
SW3033,2023-08-01,28.77,,
SW3033,2023-09-01,60.84,,
SW3358,2022-10-01,818.1,,
SW3358,2022-11-01,754.08,,
SW3358,2022-12-01,980.91,,
SW3358,2023-01-01,1554.78,,
SW3358,2023-02-01,1263.78,,
SW3358,2023-03-01,1637.07,,
SW3358,2023-04-01,1404.32,,
SW3358,2023-05-01,2343.81,,
SW3358,2023-06-01,1893.33,,
SW3358,2023-07-01,1907.32,,
SW3358,2023-08-01,1761.03,,
SW3358,2023-09-01,1069.03,,
SW3065,2022-10-01,159.34,,
SW3065,2022-11-01,125.73,,
SW3065,2022-12-01,106.4,,
SW3065,2023-01-01,108.48,,
SW3065,2023-02-01,104.79,,
SW3065,2023-03-01,103.58,,
SW3065,2023-04-01,401.61,,
SW3065,2023-05-01,636.6,,
SW3065,2023-06-01,651.64,,
SW3065,2023-07-01,698.03,,
SW3065,2023-08-01,732.76,,
SW3065,2023-09-01,591.29,,
SW3205,2022-10-01,51.16,,
SW3205,2022-11-01,0,,
SW3205,2022-12-01,0,,
SW3205,2023-01-01,0,,
SW3205,2023-02-01,0,,
SW3205,2023-03-01,0,,
SW3205,2023-04-01,39.74,,
SW3205,2023-05-01,46.35,,
SW3205,2023-06-01,49.19,,
SW3205,2023-07-01,66.71,,
SW3205,2023-08-01,64.06,,
SW3205,2023-09-01,59.46,,
SW3406,2022-10-01,294.46,,
SW3406,2022-11-01,339.29,,
SW3406,2022-12-01,367.63,,
SW3406,2023-01-01,226.96,,
SW3406,2023-02-01,172.11,,
SW3406,2023-03-01,425.56,,
SW3406,2023-04-01,398.81,,
SW3406,2023-05-01,452.3,,
SW3406,2023-06-01,613.37,,
SW3406,2023-07-01,683.63,,
SW3406,2023-08-01,537.6,,
SW3406,2023-09-01,370.09,,
SW3002,2022-10-01,32.59,,
SW3002,2022-11-01,33.22,,
SW3002,2022-12-01,23.77,,
SW3002,2023-01-01,14.04,,
SW3002,2023-02-01,11.54,,
SW3002,2023-03-01,18.17,,
SW3002,2023-04-01,35.44,,
SW3002,2023-05-01,32.56,,
SW3002,2023-06-01,59.19,,
SW3002,2023-07-01,103.56,,
SW3002,2023-08-01,70.1,,
SW3002,2023-09-01,50.26,,
SW3037,2022-10-01,87.89,,
SW3037,2022-11-01,93.88,,
SW3037,2022-12-01,46.54,,
SW3037,2023-01-01,37.62,,
SW3037,2023-02-01,19.08,,
SW3037,2023-03-01,20.75,,
SW3037,2023-04-01,27.91,,
SW3037,2023-05-01,41.52,,
SW3037,2023-06-01,66.04,,
SW3037,2023-07-01,33.1,,
SW3037,2023-08-01,40.49,,
SW3037,2023-09-01,43.35,,
SW3179,2022-10-01,0,,
SW3179,2022-11-01,0,,
SW3179,2022-12-01,0,,
SW3179,2023-01-01,0,,
SW3179,2023-02-01,0,,
SW3179,2023-03-01,0,,
SW3179,2023-04-01,77.54,,
SW3179,2023-05-01,103.99,,
SW3179,2023-06-01,79.23,,
SW3179,2023-07-01,116.93,,
SW3179,2023-08-01,95.79,,
SW3179,2023-09-01,81.6,,
SW3191,2022-10-01,968.61,,
SW3191,2022-11-01,980.11,,
SW3191,2022-12-01,1213.33,,
SW3191,2023-01-01,2043.96,,
SW3191,2023-02-01,1735.68,,
SW3191,2023-03-01,2013.07,,
SW3191,2023-04-01,1593.88,,
SW3191,2023-05-01,2234.39,,
SW3191,2023-06-01,1879.18,,
SW3191,2023-07-01,2097.29,,
SW3191,2023-08-01,1971.82,,
SW3191,2023-09-01,1213.49,,
SW3402,2022-10-01,33.56,,
SW3402,2022-11-01,60.08,,
SW3402,2022-12-01,33.08,,
SW3402,2023-01-01,26.44,,
SW3402,2023-02-01,45.42,,
SW3402,2023-03-01,38.2,,
SW3402,2023-04-01,58.11,,
SW3402,2023-05-01,105.62,,
SW3402,2023-06-01,125.55,,
SW3402,2023-07-01,169.36,,
SW3402,2023-08-01,104.69,,
SW3402,2023-09-01,83.86,,
SW3007,2022-10-01,30.41,,
SW3007,2022-11-01,21.99,,
SW3007,2022-12-01,14.8,,
SW3007,2023-01-01,14.49,,
SW3007,2023-02-01,11.26,,
SW3007,2023-03-01,8.37,,
SW3007,2023-04-01,20.43,,
SW3007,2023-05-01,27.58,,
SW3007,2023-06-01,30.76,,
SW3007,2023-07-01,29,,
SW3007,2023-08-01,33.26,,
SW3007,2023-09-01,35.91,,
SW3156,2022-10-01,57.36,,
SW3156,2022-11-01,67.54,,
SW3156,2022-12-01,68.65,,
SW3156,2023-01-01,29.96,,
SW3156,2023-02-01,30.92,,
SW3156,2023-03-01,66.75,,
SW3156,2023-04-01,69.79,,
SW3156,2023-05-01,84.37,,
SW3156,2023-06-01,64.1,,
SW3156,2023-07-01,71.84,,
SW3156,2023-08-01,73.6,,
SW3156,2023-09-01,39.07,,
SW3164,2022-10-01,30.15,,
SW3164,2022-11-01,21.53,,
SW3164,2022-12-01,15.48,,
SW3164,2023-01-01,85.06,,
SW3164,2023-02-01,17.27,,
SW3164,2023-03-01,113.35,,
SW3164,2023-04-01,19.63,,
SW3164,2023-05-01,107.26,,
SW3164,2023-06-01,65.67,,
SW3164,2023-07-01,29.11,,
SW3164,2023-08-01,75,,
SW3164,2023-09-01,34.08,,
SW3026,2022-10-01,0,,
SW3026,2022-11-01,0,,
SW3026,2022-12-01,0,,
SW3026,2023-01-01,0,,
SW3026,2023-02-01,0,,
SW3026,2023-03-01,0,,
SW3026,2023-04-01,0.05,,
SW3026,2023-05-01,11.35,,
SW3026,2023-06-01,5.4,,
SW3026,2023-07-01,27.2,,
SW3026,2023-08-01,99491.21,,
SW3026,2023-09-01,28.12,,
SW3053,2022-10-01,0,,
SW3053,2022-11-01,0,,
SW3053,2022-12-01,0,,
SW3053,2023-01-01,0,,
SW3053,2023-02-01,0,,
SW3053,2023-03-01,48.01,,
SW3053,2023-04-01,37.84,,
SW3053,2023-05-01,28.82,,
SW3053,2023-06-01,40.69,,
SW3053,2023-07-01,38.84,,
SW3053,2023-08-01,30.42,,
SW3053,2023-09-01,25.86,,
SW3068,2022-10-01,23.19,,
SW3068,2022-11-01,24.46,,
SW3068,2022-12-01,17.46,,
SW3068,2023-01-01,9.05,,
SW3068,2023-02-01,5.86,,
SW3068,2023-03-01,7.36,,
SW3068,2023-04-01,13.8,,
SW3068,2023-05-01,16.61,,
SW3068,2023-06-01,24.75,,
SW3068,2023-07-01,33.85,,
SW3068,2023-08-01,31.14,,
SW3068,2023-09-01,22.72,,
SW3184,2022-10-01,50.17,,
SW3184,2022-11-01,60.12,,
SW3184,2022-12-01,71.29,,
SW3184,2023-01-01,96.24,,
SW3184,2023-02-01,67.19,,
SW3184,2023-03-01,133.8,,
SW3184,2023-04-01,165,,
SW3184,2023-05-01,308.93,,
SW3184,2023-06-01,214.24,,
SW3184,2023-07-01,140.88,,
SW3184,2023-08-01,123.44,,
SW3184,2023-09-01,114.16,,
SW3194,2022-10-01,439.76,,
SW3194,2022-11-01,354.6,,
SW3194,2022-12-01,353.65,,
SW3194,2023-01-01,330.08,,
SW3194,2023-02-01,254.49,,
SW3194,2023-03-01,891.9,,
SW3194,2023-04-01,1005.91,,
SW3194,2023-05-01,1121.55,,
SW3194,2023-06-01,1295.67,,
SW3194,2023-07-01,1447.87,,
SW3194,2023-08-01,1409.16,,
SW3194,2023-09-01,1227.25,,
SW3275,2023-05-01,104.7,,
SW3275,2023-06-01,164.57,,
SW3275,2023-07-01,580.06,,
SW3275,2023-08-01,53.04,,
SW3275,2023-09-01,44.63,,
SW3366,2022-10-01,0,,
SW3366,2022-11-01,0,,
SW3366,2022-12-01,0,,
SW3366,2023-01-01,2.56,,
SW3366,2023-02-01,0,,
SW3366,2023-03-01,7.12,,
SW3366,2023-04-01,18.21,,
SW3366,2023-05-01,26.28,,
SW3366,2023-06-01,28.32,,
SW3366,2023-07-01,41.1,,
SW3366,2023-08-01,14.16,,
SW3366,2023-09-01,21.4,,
SW3404,2022-10-01,78.13,,
SW3404,2022-11-01,76.45,,
SW3404,2022-12-01,73.25,,
SW3404,2023-01-01,68.67,,
SW3404,2023-02-01,59.32,,
SW3404,2023-03-01,43.46,,
SW3404,2023-04-01,105.51,,
SW3404,2023-05-01,141.91,,
SW3404,2023-06-01,240.44,,
SW3404,2023-07-01,276.11,,
SW3404,2023-08-01,263.65,,
SW3404,2023-09-01,218.82,,
SW3381,2022-10-01,105.83,,
SW3381,2022-11-01,165.68,,
SW3381,2022-12-01,216.03,,
SW3381,2023-01-01,271.14,,
SW3381,2023-02-01,244.42,,
SW3381,2023-03-01,275.72,,
SW3381,2023-04-01,254.19,,
SW3381,2023-05-01,482.22,,
SW3381,2023-06-01,276.36,,
SW3381,2023-07-01,67.32,,
SW3381,2023-08-01,20.35,,
SW3381,2023-09-01,5.56,,
SW3424,2022-10-01,47.04,,
SW3424,2022-11-01,38.86,,
SW3424,2022-12-01,32.04,,
SW3424,2023-01-01,46.92,,
SW3424,2023-02-01,38.27,,
SW3424,2023-03-01,58.15,,
SW3424,2023-04-01,58.44,,
SW3424,2023-05-01,99.18,,
SW3424,2023-06-01,99.13,,
SW3424,2023-07-01,124.62,,
SW3424,2023-08-01,7.18,,
SW3428,2022-10-01,159.86,,
SW3428,2022-11-01,157.83,,
SW3428,2022-12-01,166.33,,
SW3428,2023-01-01,169.62,,
SW3428,2023-02-01,156.03,,
SW3428,2023-03-01,175.87,,
SW3428,2023-04-01,173.33,,
SW3428,2023-05-01,182.34,,
SW3428,2023-06-01,160.23,,
SW3428,2023-07-01,194.97,,
SW3428,2023-08-01,22.02,,
SW3171,2022-10-01,0,,
SW3171,2022-11-01,0,,
SW3171,2022-12-01,0,,
SW3171,2023-01-01,22.34,,
SW3171,2023-02-01,0,,
SW3171,2023-03-01,8.61,,
SW3171,2023-04-01,0,,
SW3171,2023-05-01,0.39,,
SW3171,2023-06-01,36.72,,
SW3171,2023-07-01,42.58,,
SW3171,2023-08-01,26.81,,
SW3171,2023-09-01,0,,
SW3189,2022-10-01,34.68,,
SW3189,2022-11-01,43.74,,
SW3189,2022-12-01,44.48,,
SW3189,2023-01-01,52.82,,
SW3189,2023-02-01,49.1,,
SW3189,2023-03-01,70.79,,
SW3189,2023-04-01,81.44,,
SW3189,2023-05-01,88.09,,
SW3189,2023-06-01,67.71,,
SW3189,2023-07-01,55.3,,
SW3189,2023-08-01,59.75,,
SW3189,2023-09-01,65.56,,
SW3204,2022-10-01,30.48,,
SW3204,2022-11-01,0,,
SW3204,2022-12-01,0,,
SW3204,2023-01-01,0,,
SW3204,2023-02-01,0,,
SW3204,2023-03-01,0,,
SW3204,2023-04-01,29.98,,
SW3204,2023-05-01,47.12,,
SW3204,2023-06-01,53.92,,
SW3204,2023-07-01,73.01,,
SW3204,2023-08-01,85.16,,
SW3204,2023-09-01,69.15,,
SW3370,2022-10-01,0.5,,
SW3370,2022-11-01,0,,
SW3370,2022-12-01,0.88,,
SW3370,2023-01-01,2.08,,
SW3370,2023-02-01,0,,
SW3370,2023-03-01,0,,
SW3370,2023-04-01,3.22,,
SW3370,2023-05-01,8.84,,
SW3370,2023-06-01,14.44,,
SW3370,2023-07-01,1.74,,
SW3370,2023-08-01,0,,
SW3370,2023-09-01,0.27,,
SW3401,2022-10-01,23.47,,
SW3401,2022-11-01,37.44,,
SW3401,2022-12-01,23.08,,
SW3401,2023-01-01,20.74,,
SW3401,2023-02-01,25,,
SW3401,2023-03-01,70.04,,
SW3401,2023-04-01,105.66,,
SW3401,2023-05-01,190.86,,
SW3401,2023-06-01,161,,
SW3401,2023-07-01,213.05,,
SW3401,2023-08-01,125.57,,
SW3401,2023-09-01,93.45,,
SW3028,2022-10-01,34.7,,
SW3028,2022-11-01,5.58,,
SW3028,2022-12-01,0,,
SW3028,2023-01-01,0,,
SW3028,2023-02-01,0,,
SW3028,2023-03-01,0,,
SW3028,2023-04-01,137.78,,
SW3028,2023-05-01,182.49,,
SW3028,2023-06-01,141.42,,
SW3028,2023-07-01,122.74,,
SW3028,2023-08-01,135.38,,
SW3028,2023-09-01,147.84,,
